employee_id,recency_manager_change,trend_login,trend_performance,trend_training,volatility_leave,volatility_performance,org_peer_attrition,org_manager_attrition,org_team_shrink,comp_compa_ratio,comp_hike_vs_median,comp_months_no_hike,career_tenure_at_band,career_promotion_velocity,overload_overtime_slope,overload_afterhours_login,is_new_joiner,onboard_completion_rate,onboard_manager_1on1s,interact_high_performer_no_promo,interact_underpaid_declining,interact_new_mgr_peer_left,interact_post_appraisal_dissatisfied,interact_overload_underpaid,interact_onboard_abandoned,interact_onboard_idle,band,tenure_months,perf_rating_current,login_freq_30d,training_completions_90d,leave_days_30d,gender_encoded,dept_Finance,dept_IT,dept_Network,dept_Operations,dept_Sales,dept_Technology,circle_Delhi,circle_Karnataka,circle_Maharashtra,circle_Mumbai,circle_Punjab,circle_Rajasthan,circle_Tamil Nadu,circle_UP East,circle_West Bengal,attrition_flag
JIO10296,1050.0,0.086,0.285,-1,0.0,0.285,6,0.107,0,0.919,0.59,23.0,3.0,8.0,0.3148599564016377,2.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,16.0,3.32,21.14,0.0,0.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0
JIO10297,630.0,0.046,-0.497,1,0.35461538461538467,0.497,5,0.228,1,1.009,3.09,4.0,8.0,6.0,0.25755483230681325,0.0,1,1.0,3.0,0,0,0,0,0,0,1,4.0,12.0,4.83,15.24,1.0,4.61,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
JIO10298,990.0,0.274,0.499,1,0.003977272727272727,0.499,6,0.229,0,1.062,2.99,4.0,21.0,43.5,0.284501741593636,1.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,87.0,3.11,11.84,2.0,0.35,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.0
JIO10299,510.0,0.742,-0.429,1,0.06875,0.429,7,0.066,0,0.924,-5.22,0.0,3.0,15.0,0.22037009467326427,2.0,0,1.0,0.0,0,0,0,1,0,0,0,3.0,15.0,3.26,23.37,3.0,1.1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
JIO10300,630.0,-0.248,-0.315,1,0.038644067796610164,0.315,8,0.648000000000003,1,1.069,2.15,1.0,14.0,58.0,-0.1401482538227253,2.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,58.0,2.64,21.69,1.0,2.28,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1.0
JIO10301,810.0,-0.225,-0.379,1,0.0,0.379,4,0.113,0,0.918,-1.88,7.0,0.0,81.0,-0.19606336406893934,0.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,81.0,4.06,25.0,4.0,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0
JIO10302,630.0,-0.196,-0.175,1,0.03283132530120482,0.175,7,0.215,0,1.066,-0.76,6.0,23.0,55.0,0.4115527617931416,3.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,165.0,3.61,14.89,3.0,5.45,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1.0
JIO10303,180.0,0.959,0.695,1,0.025668789808917198,0.695,11,0.164,0,0.907,0.92,16.0,23.0,78.0,0.21362959290171268,1.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,156.0,2.63,17.79,1.0,4.03,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0
JIO10304,180.0,-0.283,0.196,1,0.023582089552238807,0.196,10,0.648000000000003,0,1.103,-3.33,13.0,9.0,133.0,-0.007315557887451846,0.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,133.0,4.22,17.51,2.0,3.16,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.0
JIO10305,330.0,-0.223,0.034,1,0.007936507936507936,0.034,11,0.063,0,0.989,-0.46,1.0,36.0,62.5,0.041064584158073694,2.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,125.0,3.86,23.15,2.0,1.0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0
JIO10306,540.0,-0.333,0.446,1,0.07228571428571429,0.446,9,0.332,1,0.997,-1.31,4.0,12.0,34.0,0.4471827135259487,0.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,34.0,3.39,23.08,3.0,2.53,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0
JIO10307,630.0,0.667,1.344,1,0.03157142857142857,1.344,5,0.054,0,1.138,-1.41,18.0,34.0,34.5,-0.20704998609254047,0.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,69.0,3.58,16.77,2.0,2.21,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0
JIO10308,120.0,-1.29,-0.42,1,0.0337037037037037,0.42,6,0.549,1,0.791,-5.2,20.0,26.0,67.0,0.34148408340951325,1.0,0,1.0,0.0,1,1,0,0,1,0,0,4.0,134.0,4.21,15.74,1.0,4.55,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1.0
JIO10309,360.0,0.09,-0.171,1,0.007686567164179104,0.171,2,0.228,0,0.883,-3.94,7.0,25.0,133.0,-0.07076742835186292,0.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,133.0,3.33,12.99,1.0,1.03,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.0
JIO10310,180.0,-0.147,0.28,1,0.03642857142857143,0.28,6,0.036,0,0.913,-2.79,11.0,47.0,17.25,-0.07618842112952709,2.0,0,1.0,0.0,0,0,0,0,0,0,0,6.0,69.0,3.57,24.7,1.0,2.55,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0
JIO10311,690.0,0.011,-0.236,1,0.10857142857142857,0.236,3,0.244,0,0.985,-0.68,1.0,15.0,13.5,0.3845718981955165,1.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,27.0,3.86,16.66,4.0,3.04,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0
JIO10312,390.0,-0.424,-0.008,-1,0.037307692307692306,0.008,9,0.501,0,1.092,2.91,10.0,47.0,64.5,0.4388957221458104,6.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,129.0,2.72,12.93,0.0,4.85,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1.0
JIO10313,90.0,0.389,0.187,1,0.5511111111111111,0.187,3,0.31,0,1.246000000000005,-3.21,13.0,2.0,2.0,0.2847283726002235,3.0,1,0.6977790796167035,4.0,0,0,0,0,0,0,0,6.0,8.0,3.18,18.51,2.0,4.96,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0
JIO10314,900.0,-0.364,0.442,1,0.04,0.442,4,0.029,0,0.936,-3.55,20.0,35.0,27.0,0.45691758250401515,0.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,81.0,3.0,16.76,2.0,3.28,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.0
JIO10315,120.0,0.399,0.432,1,0.022000000000000002,0.432,10,0.222,0,0.871,3.83,13.0,33.0,42.0,0.0073513445714656666,2.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,84.0,3.78,13.39,1.0,1.87,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.0
JIO10316,840.0,-0.489,-0.252,1,0.704,0.252,7,0.006,0,1.065,5.2,7.0,4.0,1.0,0.38868353995323734,2.0,1,0.7403789136122485,3.0,0,0,0,0,0,0,0,6.0,4.0,3.04,15.27,2.0,3.52,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1.0
JIO10317,660.0,-0.356,-0.246,1,0.04120481927710843,0.246,5,0.423,1,0.887,0.97,12.0,42.0,41.25,0.04140663519229039,5.0,0,1.0,0.0,0,0,0,0,0,0,0,6.0,165.0,2.94,11.75,1.0,6.84,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
JIO10318,150.0,-0.676,-0.198,1,0.08216216216216217,0.198,10,0.138,1,1.089,3.23,2.0,47.0,36.5,0.2634582233709547,4.0,0,1.0,0.0,1,0,0,0,0,0,0,4.0,73.0,4.55,8.04,1.0,6.08,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
JIO10319,930.0,-0.865,-0.467,1,0.20384615384615384,0.467,7,0.171,0,0.974,2.45,0.0,11.0,6.0,0.10444993097131039,0.0,1,0.7264561306275581,4.0,0,0,0,0,0,0,0,4.0,12.0,1.82,13.39,2.0,2.65,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1.0
JIO10320,360.0,0.218,-0.196,1,0.027837837837837838,0.196,6,0.012,0,0.975,3.08,21.0,23.0,55.0,0.03394858774745137,1.0,0,1.0,0.0,1,0,0,0,0,0,0,4.0,110.0,4.02,20.25,4.0,3.09,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0
JIO10321,840.0,-0.588,0.116,1,0.01846774193548387,0.116,9,0.115,1,1.027,1.47,10.0,1.0,30.75,0.35830495890291975,1.0,0,1.0,0.0,0,0,0,0,0,0,0,6.0,123.0,4.01,12.52,1.0,2.29,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1.0
JIO10322,30.0,0.167,-0.302,1,0.0,0.302,7,0.091,0,0.94,-6.42,23.0,40.0,73.0,-0.28637723913171537,0.0,0,1.0,0.0,0,0,1,0,0,0,0,3.0,73.0,2.8,23.41,4.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0
JIO10323,240.0,0.226,-0.273,-1,0.23333333333333334,0.273,5,0.507,1,0.848,-0.54,20.0,13.0,2.8,0.8823355464899111,1.0,0,1.0,0.0,0,0,0,0,1,0,0,7.0,14.0,2.5,5.55,0.0,3.5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
JIO10324,930.0,0.625,0.128,1,0.04711111111111111,0.128,5,0.132,0,0.944,-7.63,7.0,4.0,22.0,-0.3521060835248957,2.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,44.0,4.48,24.1,2.0,2.12,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
JIO10325,270.0,-0.092,-0.587,1,0.042890625,0.587,5,0.483,1,0.879,-2.53,11.0,34.0,42.333333333333336,-0.27496601447570623,3.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,127.0,3.19,10.22,1.0,5.49,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1.0
JIO10326,750.0,0.191,-0.506,1,0.017482517482517484,0.506,8,0.119,0,0.899,3.05,8.0,43.0,71.0,0.40533880572502373,0.0,0,1.0,0.0,0,0,0,0,1,0,0,4.0,142.0,2.32,16.38,2.0,2.5,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
JIO10327,450.0,0.485,-0.236,1,0.057272727272727274,0.236,7,0.046,0,1.005,2.53,7.0,17.0,8.6,0.27708194288702753,0.0,0,1.0,0.0,0,0,0,0,0,0,0,7.0,43.0,3.98,10.86,8.0,2.52,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
JIO10328,570.0,-0.684,-0.326,1,0.03180555555555556,0.326,7,0.22,1,0.929,-0.8,6.0,11.0,35.5,0.36844193596825425,0.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,71.0,3.44,4.08,4.0,2.29,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1.0
JIO10329,930.0,0.396,-0.17,1,0.030291262135922332,0.17,6,0.648000000000003,0,1.039,4.14,18.0,39.0,34.0,0.21992092824249795,0.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,102.0,3.28,12.8,6.0,3.12,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0
JIO10330,30.0,0.019,0.801,1,0.009559748427672956,0.801,6,0.003,0,1.054,-2.64,11.0,21.0,158.0,-0.004286370496420118,4.0,0,1.0,0.0,0,0,1,0,0,0,0,3.0,158.0,3.35,16.0,2.0,1.52,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
JIO10331,990.0,-0.16,-0.319,1,0.03442748091603053,0.319,8,0.069,0,1.059,0.69,19.0,46.0,65.0,-0.314039030020041,0.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,130.0,3.48,14.25,4.0,4.51,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,0.0
JIO10332,810.0,-0.071,-0.416,-1,0.03015625,0.416,11,0.112,0,0.8,-3.43,6.0,19.0,63.5,0.17653159536780422,1.0,0,1.0,0.0,1,1,0,0,0,0,0,4.0,127.0,4.31,15.04,0.0,3.86,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
JIO10333,660.0,-0.822,-0.195,1,0.03619047619047619,0.195,12,0.54,0,1.063,0.81,21.0,10.0,20.75,-0.08700659902923907,3.0,0,1.0,0.0,0,0,0,0,0,0,0,6.0,83.0,3.95,3.66999999999989,1.0,3.04,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1.0
JIO10334,150.0,-0.275,-0.089,1,0.051617647058823525,0.089,4,0.198,0,0.76,-4.46,13.0,42.0,67.0,0.3412919066962129,2.0,0,1.0,0.0,1,1,0,0,1,0,0,3.0,67.0,4.04,19.39,2.0,3.51,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0
JIO10335,960.0,-0.094,0.158,1,0.02472972972972973,0.158,11,0.279,1,0.935,-4.43,3.0,38.0,36.75,-0.05147008352574853,2.0,0,1.0,0.0,0,0,0,0,0,0,0,6.0,147.0,3.22,21.76,1.0,3.66,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0
JIO10336,840.0,0.245,-0.194,1,0.22208333333333333,0.194,13,0.206,0,0.903,-0.57,19.0,21.0,11.5,-0.288924018877379,1.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,23.0,3.53,17.71,1.0,5.33,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0
JIO10337,1050.0,-0.544,-0.249,1,0.015647058823529413,0.249,6,0.622,1,1.13,-3.87,3.0,43.0,84.5,0.03751495542145229,3.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,169.0,2.68,6.38,3.0,2.66,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0
JIO10338,390.0,-1.041,0.02,-1,0.0500709219858156,0.02,6,0.32,1,1.035,-1.01,0.0,14.0,70.0,0.2945260089964685,2.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,140.0,1.82,11.04,0.0,7.06,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
JIO10339,780.0,0.625,0.106,1,0.35333333333333333,0.106,13,0.106,0,0.948,-2.89,20.0,3.0,8.0,-0.19730359348139115,5.0,1,0.6950348042477718,3.0,0,0,0,0,0,0,0,3.0,8.0,3.34,12.66,6.0,3.18,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0
JIO10340,780.0,-0.459,-0.904,1,0.05412280701754386,0.904,9,0.163,0,0.875,-0.87,19.0,43.0,56.5,-0.13777713844825099,2.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,113.0,2.98,12.24,2.0,6.17,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
JIO10341,480.0,0.478,0.487,1,0.02975609756097561,0.487,10,0.091,0,1.108,-0.99,12.0,32.0,40.5,0.0852905240221693,0.0,0,1.0,0.0,1,0,0,0,0,0,0,4.0,81.0,4.21,15.66,2.0,2.44,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.0
JIO10342,540.0,0.398,-0.193,1,0.052714285714285714,0.193,2,0.357,0,0.916,4.05,5.0,30.0,69.0,0.08573829988805297,1.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,69.0,3.52,16.04,1.0,3.69,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.0
JIO10343,780.0,-0.144,-0.406,-1,0.028703703703703703,0.406,9,0.25,0,1.004,-1.9,7.0,33.0,53.0,-0.1774301113798954,0.0,0,1.0,0.0,1,0,0,0,0,0,0,3.0,53.0,4.68,12.62,0.0,1.55,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0
JIO10344,630.0,0.66,-0.183,1,0.024090909090909093,0.183,6,0.002,0,0.837,2.3,16.0,35.0,29.0,-0.16486340696641297,0.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,87.0,3.54,21.15,1.0,2.12,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
JIO10345,90.0,0.25,0.327,1,0.29857142857142854,0.327,9,0.279,0,0.719999999999995,-0.61,10.0,2.0,1.2,0.0812174780751727,0.0,1,0.8302852943077745,5.0,0,0,0,0,0,0,0,7.0,6.0,3.61,15.4,3.0,2.09,1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0.0
JIO10346,870.0,0.066,0.314,-1,0.018692810457516338,0.314,8,0.067,1,0.797,1.93,11.0,37.0,76.0,-0.5068295195240634,2.0,0,1.0,0.0,1,0,0,0,0,0,0,4.0,152.0,4.0,24.58,0.0,2.86,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
JIO10347,1050.0,1.024,0.014,1,0.017788461538461538,0.014,4,0.097,0,1.23,-3.12,20.0,29.0,51.5,-0.4926123210317943,0.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,103.0,2.62,16.08,1.0,1.85,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0
JIO10348,600.0,0.759,-0.141,-1,0.038248175182481754,0.141,6,0.181,1,0.862,2.3,23.0,24.0,27.2,-0.10145547743835262,1.0,0,1.0,0.0,0,0,0,0,0,0,0,7.0,136.0,2.8,16.15,0.0,5.24,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1.0
JIO10349,900.0,0.274,-0.252,1,0.037142857142857144,0.252,5,0.28,0,0.997,-2.66,15.0,26.0,30.0,-0.07470650309914653,0.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,90.0,3.27,18.69,1.0,3.38,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0
JIO10350,420.0,-0.514,-0.232,1,0.06921875,0.232,3,0.407,1,1.106,2.23,16.0,25.0,31.5,0.2588176479593016,2.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,63.0,2.97,15.21,1.0,4.43,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.0
JIO10351,930.0,0.473,0.376,1,0.030491803278688525,0.376,10,0.315,0,0.999,0.47,8.0,19.0,30.0,0.5163746759323432,0.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,60.0,2.8,16.03,4.0,1.86,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0
JIO10352,180.0,-0.915,0.307,1,0.15063829787234043,0.307,2,0.38,1,1.212,-4.03,15.0,43.0,11.5,0.4501808681207068,2.0,0,1.0,0.0,0,0,0,0,0,0,0,6.0,46.0,2.93,18.83,1.0,7.08,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1.0
JIO10353,600.0,-0.396,-0.225,1,0.0,0.225,7,0.456,0,1.007,3.58,21.0,13.0,16.0,-0.055978485487199484,0.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,32.0,3.81,19.0,3.0,0.0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
JIO10354,180.0,-0.415,-0.275,1,0.027169811320754716,0.275,7,0.154,1,1.014,1.39,14.0,35.0,35.0,-0.0066556727659410906,0.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,105.0,3.51,10.64,4.0,2.88,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0
JIO10355,30.0,-0.421,-0.186,-1,0.03008849557522124,0.186,9,0.449,1,1.033,3.65,9.0,47.0,56.0,-0.20088527762323308,2.0,0,1.0,0.0,0,0,1,0,0,0,0,4.0,112.0,2.66,8.6,0.0,3.4,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1.0
JIO10356,570.0,1.034,-0.175,1,0.023809523809523808,0.175,8,0.342,0,1.047,-2.06,22.0,11.0,146.0,-0.0064795975973364756,3.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,146.0,3.0,12.75,1.0,3.5,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.0
JIO10357,180.0,0.765,-0.13,1,0.11380952380952382,0.13,9,0.3,1,1.011,3.07,7.0,1.0,20.0,-0.10103052362204841,1.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,20.0,3.87,16.48,1.0,2.39,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0
JIO10358,750.0,-0.143,0.34,1,0.02911764705882353,0.34,11,0.113,0,0.764,5.58,9.0,41.0,42.25,0.11295149611833132,2.0,0,1.0,0.0,0,1,0,0,0,0,0,6.0,169.0,3.48,14.06,2.0,4.95,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
JIO10359,150.0,0.665,-0.122,1,0.01168421052631579,0.122,4,0.025,1,1.076,-3.14,19.0,15.0,94.0,-0.289530830243313,1.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,94.0,2.55,20.34,1.0,1.11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.0
JIO10360,750.0,-0.966,0.237,1,0.013354037267080746,0.237,5,0.443,1,0.864,-0.15,2.0,37.0,80.0,0.18177127998441028,2.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,160.0,2.39,19.28,3.0,2.15,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
JIO10361,390.0,0.157,0.531,1,0.0,0.531,10,0.121,0,0.732,-1.23,19.0,14.0,174.0,0.5364586195509021,0.0,0,1.0,0.0,0,0,0,0,1,0,0,3.0,174.0,4.31,20.84,3.0,0.0,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0
JIO10362,540.0,-0.653,-0.368,1,0.28444444444444444,0.368,8,0.215,0,1.125,1.68,18.0,17.0,17.0,-0.038066051959900156,1.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,17.0,3.21,22.82,5.0,5.12,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.0
JIO10363,720.0,-0.715,-0.697,1,0.17323529411764704,0.697,9,0.171,1,0.964,1.23,18.0,17.0,16.5,0.2905991027346295,1.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,33.0,2.05,12.46,1.0,5.89,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
JIO10364,390.0,-0.161,-0.297,1,0.008876404494382022,0.297,9,0.304,1,1.16,2.45,19.0,35.0,59.0,0.24155039709888937,1.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,177.0,2.98,18.51,2.0,1.58,1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0.0
JIO10365,120.0,-0.171,-0.462,1,0.028046875,0.462,10,0.115,0,0.931,-2.81,17.0,31.0,42.333333333333336,-0.1404271651600427,2.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,127.0,3.27,16.61,3.0,3.59,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0
JIO10366,990.0,-0.404,-0.418,1,0.03775862068965517,0.418,6,0.288,0,1.034,-1.47,18.0,5.0,38.333333333333336,0.22843236863364585,2.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,115.0,2.66,6.29,3.0,4.38,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
JIO10367,510.0,-0.335,-0.228,1,0.0982608695652174,0.228,9,0.467,1,0.958,0.43,6.0,5.0,68.0,0.1544073402736282,1.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,68.0,2.57,13.39,2.0,6.78,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
JIO10368,990.0,-0.693,-0.045,1,0.006710526315789474,0.045,8,0.554,0,0.864,-1.1,6.0,16.0,75.5,0.1841866344920911,4.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,151.0,2.91,11.27,1.0,1.02,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
JIO10369,540.0,0.119,-0.196,1,0.07756756756756757,0.196,9,0.549,0,1.157,-0.76,22.0,18.0,18.0,-0.27055342434941326,0.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,36.0,3.28,24.87,2.0,2.87,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
JIO10370,870.0,-0.325,0.33,1,0.006666666666666667,0.33,5,0.036,0,0.976,-2.28,12.0,31.0,152.0,0.008578560990629949,3.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,152.0,3.95,13.14,5.0,1.02,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
JIO10371,720.0,0.404,0.24,1,0.018728323699421966,0.24,6,0.133,0,0.919,-0.26,11.0,42.0,86.0,0.1742994019359074,2.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,172.0,3.67,17.4,2.0,3.24,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0
JIO10372,420.0,-0.089,0.202,1,0.028645833333333332,0.202,8,0.233,0,0.853,1.19,14.0,8.0,47.5,0.5079002627282646,2.0,0,1.0,0.0,0,0,0,0,1,0,0,4.0,95.0,2.74,22.63,5.0,2.75,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.0
JIO10373,210.0,-0.666,0.376,1,0.029893617021276596,0.376,11,0.438,1,0.962,0.03,19.0,11.0,46.5,0.48574478912982233,3.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,93.0,3.2,14.14,2.0,2.81,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
JIO10374,330.0,0.481,0.01,1,0.05096385542168675,0.01,10,0.045,1,1.117,0.83,12.0,18.0,41.0,0.7536138601290446,2.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,82.0,5.0,18.7,5.0,4.23,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.0
JIO10375,540.0,-0.543,-0.493,1,0.21,0.493,9,0.073,0,1.007,-1.52,22.0,6.0,6.5,-0.11857164701081732,1.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,13.0,3.49,12.6,2.0,2.94,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.0
JIO10376,60.0,-0.059,-1.032,1,0.0743939393939394,1.032,8,0.18,0,0.872,-2.38,1.0,35.0,21.666666666666668,0.4553122228522374,4.0,0,1.0,0.0,0,0,1,1,1,0,0,5.0,65.0,3.17,7.8,3.0,4.91,1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,1.0
JIO10377,810.0,0.113,0.258,1,0.010625,0.258,7,0.03,0,1.032,-0.2,7.0,9.0,95.0,0.0641697020084231,1.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,95.0,3.63,17.36,3.0,1.02,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
JIO10378,120.0,-0.199,0.556,1,0.10128205128205128,0.556,10,0.143,0,0.868,-4.38,11.0,27.0,38.0,0.7664310266261852,2.0,0,1.0,0.0,0,0,0,0,1,0,0,3.0,38.0,3.33,16.78,2.0,3.95,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
JIO10379,420.0,-0.142,0.05,1,0.004166666666666667,0.05,8,0.085,0,1.082,-0.03,6.0,39.0,43.666666666666664,-0.282904399874303,2.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,131.0,3.14,19.37,2.0,0.55,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0
